complaint_id,complaint_url,capture_method,location,city,resolution_status,complaint_type,received_date,business_area,organization,unit_name,region,regulated_entity,p5_no,jurisdictional,regulated,complaint_description_type,complaint_description,resolution_description,complaint_comments,update_notes,close_date,explanation_type,explanation,referral_type,referred_to,inspection_packages_link,inspection_documents_link
0000000826,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOztAAE/complaint0000000826,Telephonic,107 E. 1st St,Forsan TX,Closed,PL,2012-08-02,Pipeline Safety,,,02-Midland,,,False,Yes,Fumes/Odor,Mr. Lesueur said he woke up last night smelling a horrible Gas leak. He thinks it coming from the Oil Fields. The last time he smell anything like that was about 15yrs ago.,,,,2012-08-02,Gas Leak,GAS LEAK,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOztAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOztAAE/Inspection_Documents__r
0000000855,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP0MAAU/complaint0000000855,Telephonic,Johnson Co. Tx in the P sessions survey,Johnson county TX,Closed,PL,2013-10-30,Pipeline Safety,,,06-Fort Worth,,,False,Yes,Safety Hazard,Shallow Oil Line,,,,2013-11-07,Other,Discovered that the P/L is an Interstate P/L and that the TRCC has no jurisdiction over this P/L,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP0MAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP0MAAU/Inspection_Documents__r
0000000132,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOohAAE/complaint0000000132,Telephonic,Texarkana,Texarkana,Closed,PL,2005-03-15,Pipeline Safety,,,06-Fort Worth,,,False,No,Other,Gas service turned-off,,,,2005-03-16,Other,Housing Authority,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOohAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOohAAE/Inspection_Documents__r
0000000070,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnhAAE/complaint0000000070,Email,210 E. Broadway,Prosper,Closed,PL,2005-10-18,Pipeline Safety,,,06-Fort Worth,,,False,No,Safety Hazard,SAFETY HAZARD,,,,2007-01-12,Other,leak/emergency response,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnhAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnhAAE/Inspection_Documents__r
0000000493,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOuWAAU/complaint0000000493,Telephonic,CR 1087 1 MI S OF CELESTE TX,RICHARDSON,Closed,PL,2010-07-14,Pipeline Safety,,,03-Kilgore,,,True,Yes,Unsafe Operations,UNSAFE OPERATIONS,,,,2010-07-14,Gas Leak,GAS LEAK,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuWAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOuWAAU/Inspection_Documents__r
0000000378,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOsfAAE/complaint0000000378,Letter,080312171,,Closed,TDP,2008-02-06,Pipeline Safety,,,04-Austin,,,False,No,Other,SECOND NOTICE REQUEST,,,,2017-06-15,Other,SECOND NOTICE REQUEST,Headquarters,HEADQUARTERS,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsfAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOsfAAE/Inspection_Documents__r
0000001948,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPHzAAM/complaint0000001948,Email,12812 Schwanbeck Rd,Cat Spring,Closed,PL,2020-07-14,Pipeline Safety,,,05-Houston,,,False,Yes,Safety Hazard,Mr. Randy Dahl has requested the RRC assistance to determine if the pipeline is abandoned and still under pressure or safe to remove. The pipeline may be associated with a well or gathering system.,,,,,Other,Possible abandoned pipeline issue,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHzAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPHzAAM/Inspection_Documents__r
0000000431,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOtWAAU/complaint0000000431,Telephonic,NEIGHBORHOOD,SAN DIEGO,Closed,PL,2009-03-27,Pipeline Safety,,,07-Corpus Christi,,,True,Yes,Leaking Material,LEAKING MATERIAL,,,,2009-03-27,Other,LEAK GOING TOWARD MAIN LINE,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtWAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOtWAAU/Inspection_Documents__r
0000000316,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOrfAAE/complaint0000000316,Email,677 CR 430/Alamosa Winery,Bend/San Saba,Closed,PL,2007-10-08,Pipeline Safety,,,04-Austin,,,False,No,Leaking Material,LEAKING MATERIAL,,,,2007-11-27,Gas Leak,GAS LEAK,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrfAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOrfAAE/Inspection_Documents__r
0000001544,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPBTAA2/complaint0000001544,Telephonic,FM 3371 1 mile east of East Navasota road,Groesbeck,Closed,PL,2016-02-12,Pipeline Safety,,,03-Kilgore,,,True,Yes,Exposed Pipeline,,,,,2016-02-16,Other,Exposed pipeline,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBTAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPBTAA2/Inspection_Documents__r
0000001606,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPCTAA2/complaint0000001606,Other Agency,32.871501 -95.686110,,Closed,PL,2017-08-26,Pipeline Safety,,,03-Kilgore,,,True,Yes,Leaking Material,,,,,2017-08-28,Gas Leak,The caller is reporting that a facility pipe had a valve that broke and released hydrogen sulfide to the air.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCTAA2/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPCTAA2/Inspection_Documents__r
0000001153,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP5AAAU/complaint0000001153,Other Agency,Sublet Rd and Marquette,Arlington,Closed,SAFETY-PL,2015-12-16,Pipeline Safety,,,04-Austin,,,True,Yes,Fumes/Odor,,,,,2017-06-20,Gas Leak,,Headquarters,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5AAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP5AAAU/Inspection_Documents__r
0000000727,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOyIAAU/complaint0000000727,Telephonic,256 Dixie Lane,Victoria,Closed,PL,2011-08-29,Pipeline Safety,,,07-Corpus Christi,,,True,Yes,Safety Hazard,Surveyors came out to his house and told him that they were (Conoco Phillips) were going to lay another pipeline between his house and his neighbors. He said that there was already another one there and they were going to lay the second one right next to the one that was already there. (His neighbors also wants to be included in this complaint).,,,,2011-08-30,Other,Laying proposed pipeline between his and his neighbors house,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyIAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOyIAAU/Inspection_Documents__r
0000001070,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP3pAAE/complaint0000001070,Telephonic,2106 16th st,Brownwood,Closed,SAFETY-PL,2015-09-01,Pipeline Safety,,,06-Fort Worth,,,True,Yes,Other,"Complainant has numerous complaints including not understanding the gas flow rate coming into her house, small explosions near her meter and leaking material from a railroad tank car. She states that she has called Atmos numerous times and they have responded to her house.",,,,2015-09-24,Other,Numerous complaints,Field,O&G Region 6,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3pAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP3pAAE/Inspection_Documents__r
0000001678,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPDdAAM/complaint0000001678,Telephonic,32.4538 -100.1792,Nolan,Closed,PL,2019-09-18,Pipeline Safety,,,02-Midland,,,True,Yes,Safety Hazard,Samantha Chaney of ETC has reported that while locating their pipeline for new construction being built they discovered a test station emitting vapors that belongs to a WTG pipeline. ETC has been unable to contact WTG about the issues and requested the RRC's assistance.,,,,2019-09-19,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDdAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPDdAAM/Inspection_Documents__r
0000000665,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOxIAAU/complaint0000000665,Telephonic,1 MI. S. of Eastland Comanche County line,Comanche,Closed,PL,2013-05-07,Pipeline Safety,,,06-Fort Worth,,,False,No,Fumes/Odor,Faint Gas Odor in the area. (There is not a pin point area. A driver stopped to say that they smell the odor.,,,,2013-05-07,Other,FAINT GAS ODOR,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxIAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOxIAAU/Inspection_Documents__r
0000001091,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP4AAAU/complaint0000001091,Telephonic,"292 County Road 422 Gorman, tx",Gorman,Closed,PL,2015-10-08,Pipeline Safety,,,06-Fort Worth,,,False,No,Exposed Pipeline,,,,,2015-10-13,Other,pipeline is 10-15 yards due west of Ellison Spring Branch. The pipeline is exposed and has a crack in it.Complainant is wanting to do some fence work which might interfere with this pipeline.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4AAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP4AAAU/Inspection_Documents__r
0000001008,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP2pAAE/complaint0000001008,Telephonic,Interstate Hwy 25 and FM 368,Closest is Wichita Falls,Closed,PL,2015-03-20,Pipeline Safety,ATMOS PIPELINE - TEXAS,ATMOS PL-TEXAS/WICHITA FALLS,06-Fort Worth,73,,True,Yes,Other,Mr. Barns who works for DOT called in saying they went out on construction to widen a road way and uncovered a old Atmos Gas line that Atmos abandoned and then found a smaller line under that line. Now they need to find out who that line belongs to before they continue work.,,,,2015-03-26,Other,Mr. Barns need to know if the smaller line they found is active or inactive before continuing construction.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2pAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP2pAAE/Inspection_Documents__r
0000001740,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mPEdAAM/complaint0000001740,Telephonic,304 Hwy 69 N,Bullard,Closed,PL,2019-12-18,Pipeline Safety,,,03-Kilgore,,,True,Yes,Fumes/Odor,The Smith County Sherrif's Dept reported a strong smell of gas at the address aboave. The caller was unsure if it was natural gas or gasoline. Caller says the phone company was drilling for a new line in the area.,,,,2019-12-19,Gas Leak,,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEdAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mPEdAAM/Inspection_Documents__r
0000000050,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOnNAAU/complaint0000000050,Telephonic,1890 Old mineral Wells Hwy.,Weatherford,Closed,PL,2005-05-24,Pipeline Safety,,,06-Fort Worth,,,False,No,Other,Right-of-Way,,,,2005-05-24,Other,Environmental impact,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnNAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOnNAAU/Inspection_Documents__r
0000000112,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mOoNAAU/complaint0000000112,Email,PR 3704 and US 80,Big Sandy,Closed,RR,2005-01-26,Pipeline Safety,,,,,,True,Yes,Rr Crossing,RR CROSSING,,,,2005-01-31,Other,Defective track at private crossing,Field,FIELD,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOoNAAU/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mOoNAAU/Inspection_Documents__r
0000001968,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mQUkAAM/complaint0000001968,Telephonic,"1801 N. County Road 1050, Midland, TX 79706",Midland,Closed,SAFETY-PL,2021-06-18,Pipeline Safety,ENDEAVOR ENERGY RESOURCES L.P.,,02-Midland,,,False,No,Unsafe Operations,"Complainant Linda Catania is notifying the commission of a potential safety hazard with an Endeavor Energy rig and/or pipeline operations. She stated that her, her husband, and her ranch hand are all sick and that the birds and wildlife in the area are dying. She believes this is a result of Endeavor's pipeline installation and associated operations. She is reporting a strong, offensive odor that coincides with their illness. She stated that TCEQ has been notified and has opened an investigation. She stated that the local authorities and media have been involved in the past. She also mentioned her and Endeavor have had legal proceedings in the past.","Closing remarks from Inspector Michael Valdez (623/2021): Spoke with complainant and determined issue to be Oil & Gas drilling/well-related. Complainant contact info shared with Midland Oil and Gas office and will be handled accordingly. Midland Oil & Gas district office jurisdiction, and no further Pipeline Safety action required.","Closing remarks from Inspector Michael Valdez (623/2021): Spoke with complainant and determined issue to be Oil & Gas drilling/well-related. Complainant contact info shared with Midland Oil and Gas office and will be handled accordingly. Midland Oil & Gas district office jurisdiction, and no further Pipeline Safety action required.",,2021-06-25,Other,Potential safety hazard.,Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mQUkAAM/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mQUkAAM/Inspection_Documents__r
0000001389,https://rrctx.force.com/s/ietrs-complaint/a0ct0000000mP8yAAE/complaint0000001389,Email,608 Spring Forest Dr.,Conroe,Closed,PL,2017-04-04,Pipeline Safety,,,05-Houston,,,True,Yes,Other,"From Mike Thetford On September 12, 2016, a contractor began installing a pool in our backyard. All utilities were properly marked, except that no one knew our neighbor's gas line was running through the middle of our backyard. The workers hit that gas line when they began digging on that first day. CenterPoint Energy was called out, and they put in a temporary, above-ground gas line so that our neighbors would have gas again. Another CenterPoint worker came out again later that day to document this incident so he could report it to the Texas Railroad Commission. While I was talking to him, he assured me that this line would be rerouted in the next two to three days. That was six and a half months ago. In that amount of time, I have called and emailed CenterPoint at least a half dozen times. They never respond to the emails, and the customer service reps assure me when I speak to them that they are logging a ticket and someone will call me in two to three days to set up a time for workers to reroute the line. I still have not been put on the schedule to get this issue fixed. There is still an above-ground gas line in my backyard. It is a major safety issue and tripping hazard for my family and me, and now that we have a pool, we would like to have people over, but we don't want them to have to worry about tripping over the gas line in our yard. My address is 608 Spring Forest Dr., Conroe, TX, 77302. I would appreciate any help you could provide in getting this matter resolved in a more timely manner than CenterPoint seems to be able to. Please let me know if you have any questions or need more information. Thank you for taking the time to look into this. Mike Thetford 832-236-0224 (This is my cell number. I'm a high school teacher, so if you need to call, please call after 3 pm. Thanks!)",,,,2017-05-03,Other,". CenterPoint Energy was called out, and they put in a temporary, above-ground gas line so that our neighbors would have gas again. Another CenterPoint worker came out again later that day to document this incident so he could report it to the Texas Railr",Field,,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8yAAE/Inspection_Packages__r,https://rrctx.force.com/s/ietrs-complaint/related/a0ct0000000mP8yAAE/Inspection_Documents__r
